"JD.ID","Agency","Project.ID","District.or.Region","JD.Basis","PDF.Link","Finalized.Date","Closure.Method","Waters.Names","Resource.Types","Resource.Type.Description","Water.of.the.U.S.","Cowardin.Code","Cowardin.Category","Cowardin.Description","HGM","HGM.Description","Longitude","Latitude","State","County","HUC8","Authority","Local.Waterway","Similarly.Situated..a..8.","Similarly.Situated..a..7.","Normal.Farming","OHWM..Changes.in.plant.community","OHWM..Presence.of.bed.and.banks","OHWM..Break.in.slope","OHWM..Change.in.the.character.of.soil","OHWM..Change.in.vegetation.density.maturity","OHWM..Change.in.sediment.texture","OHWM..Natural.line.impressed.on.the.bank","OHWM..Destruction.of.terrestrial.vegetation","OHWM..Leaf.litter.disturbed","OHWM..Multiple.flow.events.observed","OHWM..Scour.marks","OHWM..Sediment.deposition","OHWM..Sediment.sorting","OHWM..Shelving","OHWM..Litter.and.debris","OHWM..Wrack.lines","OHWM..Matted..bent..or.absent.vegetation","OHWM..Water.staining","OHWM.Other","OHWM.Other.Text","Function.Present..Sediment.Trapping","Function.Present..Nutrient.Recycling","Function.Present..Pollutant.trapping..transformation..filtering..and.transport","Function.Present..Retention.and.attenuation.of.flood.waters","Function.Present..Runoff.storage","Function.Present..Contribution.of.flow","Function.Present..Export.of.organic.matter","Function.Present..Export.of.food.resources","Function.Present..Provision.of.life.cycle.dependent.aquatic.habitat"
5342761,"Corps","MVS-2023-00030","St. Louis","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","05/01/2025","Approved JD That Did Require A Field/Site Visit","Wetland I","A4-2.ADJ.WET.A2&amp;A3-404","(a)(4)(ii) Adjacent Wetland, adjacent to a relatively permanent paragraph (a)(2) Impoundment or (a)(3) Tributary (Section 404 Only)","Yes","PFO","Palustrine","Forested, Palustrine","","",-88.7996,37.8568,"Illinois","Williamson",7140106,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342761,"Corps","MVS-2023-00030","St. Louis","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","05/01/2025","Approved JD That Did Require A Field/Site Visit","CH-3","NON-WOTUS-TRIB.NEGATIVE.A3","NON-WOTUS - Tributary evaluated under (a)(3) and determined to not be a relatively permanent water with a continuous surface connection to paragraph (a)(1) or (a)(3) water","No","R4","Riverine","Intermittent, Riverine","","",-88.8111,37.8529,"Illinois","Williamson",7140106,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342761,"Corps","MVS-2023-00030","St. Louis","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","05/01/2025","Approved JD That Did Require A Field/Site Visit","CH-2b","NON-WOTUS-TRIB.NEGATIVE.A3","NON-WOTUS - Tributary evaluated under (a)(3) and determined to not be a relatively permanent water with a continuous surface connection to paragraph (a)(1) or (a)(3) water","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","","",-88.7988,37.8604,"Illinois","Williamson",7140106,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5328890,"Corps","MVR-2024-00254","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/28/2025","Approved JD That Did Not Require A Field/Site Visit","2024-0254-S1","A3.TRIB-404","(a)(3) Tributary (Section 404 Only)","Yes","R4","Riverine","Intermittent, Riverine","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-89.77651,39.50851,"Illinois","Macoupin",7130007,"Section 404","Tributary to Sugar Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5343498,"Corps","MVR-2025-00141","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/25/2025","Approved JD That Did Not Require A Field/Site Visit","Mississippi River","A1-1.TNW-404.10","(a)(1)(i) Traditional Navigable Water, also subject to Sections 9 or 10 of the Rivers and Harbors Act (Section 10/404)","Yes","R5","Riverine","Unknown Perennial, Riverine","","",-90.22078,41.79102,"Illinois","Whiteside",7080101,"Section 10/404","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5343285,"Corps","MVS-2025-00237","St. Louis","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/23/2025","Approved JD That Did Require A Field/Site Visit","MVS-2025-237 Channel B","NON-WOTUS-TRIB.NEGATIVE.A3","NON-WOTUS - Tributary evaluated under (a)(3) and determined to not be a relatively permanent water with a continuous surface connection to paragraph (a)(1) or (a)(3) water","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","","",-89.85582,38.58668,"Illinois","St. Clair",7140204,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5343285,"Corps","MVS-2025-00237","St. Louis","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/23/2025","Approved JD That Did Require A Field/Site Visit","MVS-2025-237 Chanel C","A3.TRIB-404","(a)(3) Tributary (Section 404 Only)","Yes","R4","Riverine","Intermittent, Riverine","","",-89.85759,38.57999,"Illinois","St. Clair",7140204,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5343285,"Corps","MVS-2025-00237","St. Louis","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/23/2025","Approved JD That Did Require A Field/Site Visit","MVS-2025-237 Wetland A","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-89.85596,38.58742,"Illinois","St. Clair",7140204,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5343285,"Corps","MVS-2025-00237","St. Louis","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/23/2025","Approved JD That Did Require A Field/Site Visit","MVS-2025-237 Channel A","NON-WOTUS-TRIB.NEGATIVE.A3","NON-WOTUS - Tributary evaluated under (a)(3) and determined to not be a relatively permanent water with a continuous surface connection to paragraph (a)(1) or (a)(3) water","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","","",-89.85608,38.58749,"Illinois","St. Clair",7140204,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342214,"Corps","MVR-2025-00332","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/21/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-00332; FW-3","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-88.72024,41.91385,"Illinois","DeKalb",7090006,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342214,"Corps","MVR-2025-00332","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/21/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-00332; FW-4","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-88.7152,41.91418,"Illinois","DeKalb",7090006,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342214,"Corps","MVR-2025-00332","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/21/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-00332; FW-8","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-88.72246,41.90931,"Illinois","DeKalb",7090006,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342214,"Corps","MVR-2025-00332","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/21/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-00332; FW-2","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-88.72129,41.91407,"Illinois","DeKalb",7090006,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342214,"Corps","MVR-2025-00332","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/21/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-00332; FW-6","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-88.7198,41.91123,"Illinois","DeKalb",7090006,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342214,"Corps","MVR-2025-00332","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/21/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-00332; FW-9","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-88.72339,41.90863,"Illinois","DeKalb",7090006,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342214,"Corps","MVR-2025-00332","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/21/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-00332; FW-7","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-88.72164,41.91114,"Illinois","DeKalb",7090006,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342214,"Corps","MVR-2025-00332","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/21/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-00332; FW-5","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-88.71912,41.91042,"Illinois","DeKalb",7090006,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342214,"Corps","MVR-2025-00332","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/21/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-00332; FW-1","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-88.72323,41.9129,"Illinois","DeKalb",7090006,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342997,"Corps","MVR-2025-00156","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/18/2025","Approved JD That Did Not Require A Field/Site Visit","2025-0156 - Erosional Feature ","B8-EXCL-SWAL.EROS","(b)(8) Swales and erosional features (e.g., gullies, small washes) characterized by low volume, infrequent, or short duration flow (Excluded)","No","R4SB","Riverine","Streambed, Intermittent, Riverine","","",-89.3994,40.67971,"Illinois","Tazewell",7130001,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5343033,"Corps","MVR-2025-00366","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/17/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-366 Linear Feature 1","NON-WOTUS-TRIB.NEGATIVE.A3","NON-WOTUS - Tributary evaluated under (a)(3) and determined to not be a relatively permanent water with a continuous surface connection to paragraph (a)(1) or (a)(3) water","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","","",-90.41972,40.92964,"Illinois","Knox",7080104,"None","Linear Feature 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342635,"Corps","LRL-2025-00280","Louisville","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","SITE 3","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PFO","Palustrine","Forested, Palustrine","","",-87.69405,39.4093,"Illinois","Clark",5120111,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342635,"Corps","LRL-2025-00280","Louisville","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","SITE 2","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-87.6939,39.40951,"Illinois","Clark",5120111,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342635,"Corps","LRL-2025-00280","Louisville","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","SITE 1","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-87.69334,39.40978,"Illinois","Clark",5120111,"None","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5329175,"Corps","MVR-2024-00767","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","S-7","B3-EXCL-DITCH","(b)(3) Ditches (including roadside ditches) excavated wholly in and draining only dry land and that do not carry a relatively permanent flow of water (Excluded)","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","","",-91.31508,39.78711,"Illinois","Adams",7110004,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5329175,"Corps","MVR-2024-00767","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","S-6","B3-EXCL-DITCH","(b)(3) Ditches (including roadside ditches) excavated wholly in and draining only dry land and that do not carry a relatively permanent flow of water (Excluded)","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","","",-91.31361,39.7851,"Illinois","Adams",7110004,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5329175,"Corps","MVR-2024-00767","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","W-1","A4-2.ADJ.WET.A2&amp;A3-404","(a)(4)(ii) Adjacent Wetland, adjacent to a relatively permanent paragraph (a)(2) Impoundment or (a)(3) Tributary (Section 404 Only)","Yes","PFO","Palustrine","Forested, Palustrine","","",-91.33474,39.75862,"Illinois","Adams",7110004,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5329175,"Corps","MVR-2024-00767","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","W-2","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-91.32599,39.76489,"Illinois","Adams",7110004,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5329175,"Corps","MVR-2024-00767","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","S-3","NON-WOTUS-TRIB.NEGATIVE.A3","NON-WOTUS - Tributary evaluated under (a)(3) and determined to not be a relatively permanent water with a continuous surface connection to paragraph (a)(1) or (a)(3) water","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","","",-91.31418,39.76,"Illinois","Adams",7110004,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5329175,"Corps","MVR-2024-00767","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","S-4","A3.TRIB-404","(a)(3) Tributary (Section 404 Only)","Yes","R2","Riverine","Lower Perennial, Riverine","","",-91.31317,39.76511,"Illinois","Adams",7110004,"Multiple","Fall Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5329175,"Corps","MVR-2024-00767","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","S-1","A3.TRIB-404","(a)(3) Tributary (Section 404 Only)","Yes","R2","Riverine","Lower Perennial, Riverine","","",-91.33618,39.76575,"Illinois","Adams",7110004,"Multiple","The Sny",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5329175,"Corps","MVR-2024-00767","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","S-5","A3.TRIB-404","(a)(3) Tributary (Section 404 Only)","Yes","R2","Riverine","Lower Perennial, Riverine","","",-91.32149,39.78718,"Illinois","Adams",7110004,"Multiple","Austin Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5329175,"Corps","MVR-2024-00767","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","S-2","A3.TRIB-404","(a)(3) Tributary (Section 404 Only)","Yes","R2","Riverine","Lower Perennial, Riverine","","",-91.31845,39.77222,"Illinois","Adams",7110004,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5329175,"Corps","MVR-2024-00767","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/10/2025","Approved JD That Did Not Require A Field/Site Visit","W-3","NON-WOTUS-WET.NEGATIVE.A4","NON-WOTUS - Wetland that does not have a continuous surface connection to a paragraph (a)(1) water or to a relatively permanent paragraph (a)(2) impoundment or paragraph (a)(3) tributary","No","PEM","Palustrine","Emergent, Palustrine","","",-91.31073,39.77838,"Illinois","Adams",7110004,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342044,"Corps","MVR-2025-00312","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/09/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-312 Linear Feature 1","NON-WOTUS-TRIB.NEGATIVE.A3","NON-WOTUS - Tributary evaluated under (a)(3) and determined to not be a relatively permanent water with a continuous surface connection to paragraph (a)(1) or (a)(3) water","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","","",-89.36532,42.13496,"Illinois","Ogle",7090005,"None","Linear Feature 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342044,"Corps","MVR-2025-00312","Rock Island","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/09/2025","Approved JD That Did Not Require A Field/Site Visit","MVR-2025-312 Linear Feature 2","NON-WOTUS-TRIB.NEGATIVE.A3","NON-WOTUS - Tributary evaluated under (a)(3) and determined to not be a relatively permanent water with a continuous surface connection to paragraph (a)(1) or (a)(3) water","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","","",-89.36239,42.13081,"Illinois","Ogle",7090005,"None","Linear Feature 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5342229,"Corps","LRL-2023-00283","Louisville","AMENDED_2023RULE","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","04/02/2025","Approved JD That Did Not Require A Field/Site Visit","S7_2025","NON-WOTUS-TRIB.NEGATIVE.A3","NON-WOTUS - Tributary evaluated under (a)(3) and determined to not be a relatively permanent water with a continuous surface connection to paragraph (a)(1) or (a)(3) water","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","","",-88.96674,37.4667,"Illinois","Johnson",5140206,"Multiple","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
